booking_id,booking_datetime,booking_hour,day_of_week,month,is_weekend,is_peak_hour,is_late_night,public_holiday,pickup_zone,pickup_zone_type,dropoff_zone,dropoff_zone_type,airport_trip,cbd_trip,distance_km,estimated_trip_duration_min,vehicle_type,payment_method,customer_segment,loyalty_tier,customer_tenure_days,rides_last_7_days,rides_last_30_days,customer_cancel_rate_90d,previous_customer_cancellations,avg_previous_wait_time_min,customer_rating,driver_rating,active_driver_supply_zone,booking_demand_zone,supply_demand_ratio,nearby_driver_count,drivers_declined_before_accept,driver_acceptance_time_sec,driver_distance_to_pickup_km,driver_eta_min,eta_change_min,weather,is_raining,traffic_level,surge_multiplier,surge_changed_after_booking,promo_applied,promo_discount_sgd,estimated_fare_sgd,app_version,network_quality,customer_cancelled,cancel_reason
BK2026000342,2026-01-04 00:54:20,0,Sunday,1,1,0,1,0,Orchard,Retail,Serangoon,Residential,0,0,8.96,16.2,GrabCar,Cash,Regular,Silver,1158,6,16,0.043,1,5.3,4.4,4.66,79,71,1.11,10,0,23,1.05,4.2,0.3,Clear,0,Medium,1.0,0,0,0,15.9,Current,Good,0,Not Cancelled
BK2026009937,2026-03-31 08:03:41,8,Tuesday,3,0,1,0,1,Jurong East,Mixed,Tampines,Residential,0,0,17.92,30.3,JustGrab,Corporate,Occasional,,339,0,3,0.002,0,2.9,4.35,4.5,45,68,0.66,4,5,151,2.11,7.0,2.9,Cloudy,0,Low,1.51,0,0,0,35.85,Current,Good,1,Fare too high
BK2026000405,2026-01-04 15:38:12,15,Sunday,1,1,0,0,0,Ang Mo Kio,Residential,Clementi,Student/Residential,0,0,2.94,5.7,JustGrab,GrabPay,Occasional,,235,0,4,0.054,1,7.3,4.79,4.71,74,37,2.0,9,1,24,0.48,2.8,1.8,Cloudy,0,High,1.0,0,0,0,7.57,One version behind,Average,0,Not Cancelled
BK2026010622,2026-04-06 18:53:10,18,Monday,4,0,1,0,0,Orchard,Retail,Yishun,Residential,0,0,2.73,4.0,GrabFamily,Cash,Occasional,Silver,329,1,5,0.008,0,5.8,4.3,4.62,64,76,0.84,7,0,58,0.76,2.4,-1.1,Cloudy,0,Low,1.2,0,0,0,8.68,One version behind,Average,0,Not Cancelled
BK2026016813,2026-06-01 02:01:18,2,Monday,6,0,0,1,0,Yishun,Residential,Tampines,Residential,0,0,10.98,20.5,GrabCar,Card,Occasional,,645,0,5,0.148,1,8.4,4.77,4.46,59,53,1.11,6,1,56,1.2,6.3,-2.3,Light Rain,1,Medium,1.21,0,0,0,21.33,One version behind,Good,0,Not Cancelled
BK2026008601,2026-03-19 11:42:43,11,Thursday,3,0,0,0,0,CBD,Business,Orchard,Retail,0,1,16.38,23.1,GrabCar,Card,Regular,Silver,1101,3,8,0.002,0,6.3,4.29,4.62,96,59,1.63,13,1,61,1.91,6.5,1.0,Cloudy,0,Low,1.0,0,0,0,25.15,One version behind,Average,0,Not Cancelled
BK2026003098,2026-01-29 05:07:54,5,Thursday,1,0,0,1,0,Orchard,Retail,Ang Mo Kio,Residential,0,0,18.94,42.2,GrabShare,GrabPay,Regular,Platinum,1141,1,5,0.007,0,4.0,5.0,5.0,104,54,1.93,10,1,37,3.97,15.2,5.8,Clear,0,Severe,1.05,0,0,0,26.61,One version behind,Good,1,Changed plans/weather
BK2026013525,2026-05-03 04:05:33,4,Sunday,5,1,0,1,0,Jurong East,Mixed,CBD,Business,0,1,7.82,19.6,GrabCar,Corporate,Occasional,,575,0,6,0.015,0,6.4,4.36,4.76,59,68,0.87,5,2,59,1.92,11.1,5.3,Light Rain,1,Severe,1.23,1,0,0,17.06,One version behind,Good,1,Fare too high
BK2026007071,2026-03-06 06:31:36,6,Friday,3,0,0,0,0,Woodlands,Residential,Orchard,Retail,0,0,11.69,21.4,JustGrab,Card,Regular,Silver,251,2,11,0.005,0,3.3,4.2,4.48,86,50,1.72,11,0,21,0.2,1.7,2.4,Clear,0,High,1.0,0,0,0,18.64,Current,Good,0,Not Cancelled
BK2026013628,2026-05-03 23:47:48,23,Sunday,5,1,0,1,0,Ang Mo Kio,Residential,Queenstown,Residential,0,0,10.17,34.7,GrabCar,Cash,Regular,Platinum,1268,3,8,0.045,1,1.8,4.68,4.81,65,58,1.12,6,0,13,2.26,8.1,4.0,Light Rain,1,Severe,1.4,0,0,0,24.11,Outdated,Average,1,Other
BK2026014420,2026-05-11 01:32:04,1,Monday,5,0,0,1,0,Marina Bay,Business/Leisure,Yishun,Residential,0,1,7.24,14.1,GrabCar,Card,Regular,Platinum,827,2,14,0.016,0,5.3,5.0,4.82,117,79,1.48,11,0,38,0.88,4.8,5.3,Light Rain,1,High,1.05,0,0,0,14.11,Current,Good,0,Not Cancelled
BK2026001040,2026-01-10 06:43:19,6,Saturday,1,1,0,0,0,Sentosa,Leisure,Orchard,Retail,0,0,14.51,25.0,GrabCar Plus,Card,Occasional,,232,1,3,0.076,1,7.7,4.61,4.91,83,30,2.77,9,3,50,1.43,5.2,2.0,Cloudy,0,Medium,1.0,0,0,0,27.37,Current,Good,0,Not Cancelled
BK2026014438,2026-05-11 04:42:51,4,Monday,5,0,0,1,0,Marina Bay,Business/Leisure,Jurong East,Mixed,0,1,18.83,30.1,JustGrab,GrabPay,Occasional,Gold,566,1,3,0.017,0,5.9,4.68,4.43,90,66,1.36,12,0,6,0.93,3.0,0.1,Cloudy,0,Low,1.0,0,1,10,17.18,One version behind,Average,0,Not Cancelled
BK2026010374,2026-04-04 11:17:05,11,Saturday,4,1,0,0,0,Tampines,Residential,CBD,Business,0,1,8.06,11.8,GrabCar,Corporate,High Value,Gold,1631,1,22,0.026,1,5.0,4.38,5.0,59,38,1.55,10,1,47,2.03,4.7,-0.1,Cloudy,0,Low,1.0,0,0,0,14.36,Current,Average,0,Not Cancelled
BK2026011841,2026-04-17 19:52:46,19,Friday,4,0,1,0,0,Tampines,Residential,Bukit Timah,Residential,0,0,5.45,11.3,GrabCar,Card,Regular,Gold,782,2,7,0.007,0,7.9,4.95,4.62,37,66,0.56,8,2,55,3.6,11.1,-1.8,Cloudy,0,Medium,1.2,0,0,0,12.57,Current,Good,0,Not Cancelled
BK2026010605,2026-04-06 16:33:12,16,Monday,4,0,0,0,0,Orchard,Retail,Changi,Airport,1,0,14.25,22.6,GrabFamily,Card,Regular,Silver,802,4,15,0.042,1,5.8,5.0,4.6,106,64,1.66,10,0,29,0.46,1.8,-2.9,Clear,0,Low,1.0,0,0,0,25.66,Current,Good,0,Not Cancelled
BK2026005572,2026-02-20 18:59:34,18,Friday,2,0,1,0,0,Ang Mo Kio,Residential,CBD,Business,0,1,5.57,15.1,GrabCar,GrabPay,Regular,Silver,1249,5,13,0.044,1,2.8,4.53,4.89,57,65,0.88,7,0,77,0.97,3.4,-2.9,Cloudy,0,High,1.08,0,0,0,12.43,Current,Good,0,Not Cancelled
BK2026007521,2026-03-10 02:18:33,2,Tuesday,3,0,0,1,0,Yishun,Residential,Sentosa,Leisure,0,0,20.01,27.5,GrabFamily,GrabPay,Regular,Gold,836,4,12,0.006,0,6.2,4.52,4.91,55,46,1.2,13,1,42,1.76,4.8,2.9,Clear,0,Low,1.0,0,0,0,33.99,Current,Good,1,Fare too high
BK2026013933,2026-05-06 12:52:28,12,Wednesday,5,0,0,0,0,Jurong East,Mixed,Bukit Timah,Residential,0,0,3.0,4.6,JustGrab,Card,Occasional,,270,0,0,0.168,2,3.2,4.52,4.93,72,37,1.95,8,1,56,2.74,7.2,6.3,Light Rain,1,Medium,1.12,0,0,0,7.88,Current,Good,0,Not Cancelled
BK2026019990,2026-06-30 22:52:51,22,Tuesday,6,0,0,0,0,Serangoon,Residential,Woodlands,Residential,0,0,13.32,20.4,JustGrab,Card,Occasional,,170,4,5,0.008,0,5.3,4.38,4.53,77,46,1.67,6,0,30,1.09,3.8,1.1,Light Rain,1,Medium,1.22,0,0,0,23.31,Current,Good,0,Not Cancelled
BK2026002372,2026-01-22 11:22:12,11,Thursday,1,0,0,0,0,Woodlands,Residential,Serangoon,Residential,0,0,9.67,22.6,JustGrab,GrabPay,Occasional,,509,0,4,0.052,1,5.0,4.3,4.8,66,44,1.5,6,1,43,1.23,3.9,-1.7,Clear,0,High,1.0,0,1,10,6.67,Current,Good,0,Not Cancelled
BK2026015741,2026-05-22 22:44:34,22,Friday,5,0,0,0,0,Yishun,Residential,Ang Mo Kio,Residential,0,0,8.62,16.4,GrabCar,Card,Occasional,,254,1,6,0.116,2,9.7,4.58,4.72,71,40,1.78,6,1,38,0.71,2.8,6.0,Clear,0,Medium,1.0,0,1,10,5.54,Current,Good,0,Not Cancelled
BK2026012243,2026-04-21 12:57:15,12,Tuesday,4,0,0,0,0,Changi,Airport,Tampines,Residential,1,0,24.88,41.6,JustGrab,GrabPay,New,,8,0,2,0.019,0,6.2,4.62,4.76,78,70,1.11,6,0,5,1.96,4.7,2.3,Cloudy,0,Medium,1.0,0,1,5,29.92,Current,Good,0,Not Cancelled
BK2026000209,2026-01-02 16:47:34,16,Friday,1,0,0,0,0,Sentosa,Leisure,Changi,Airport,1,0,17.01,25.1,JustGrab,Cash,Occasional,,123,1,6,0.009,0,9.2,4.8,4.53,62,31,2.0,6,2,55,0.76,3.7,0.8,Cloudy,0,Low,1.0,0,0,0,24.67,Current,Good,0,Not Cancelled
BK2026006568,2026-03-02 01:36:54,1,Monday,3,0,0,1,0,CBD,Business,Queenstown,Residential,0,1,11.13,22.6,GrabFamily,Card,High Value,Platinum,425,7,32,0.002,0,5.6,4.36,4.56,104,63,1.65,15,1,40,1.57,4.5,1.9,Clear,0,Low,1.0,0,0,0,21.47,Current,Good,0,Not Cancelled
BK2026018779,2026-06-19 13:40:27,13,Friday,6,0,0,0,0,Marina Bay,Business/Leisure,Yishun,Residential,0,1,6.27,12.2,JustGrab,Cash,Regular,Silver,717,3,10,0.005,0,3.3,4.79,4.88,97,65,1.49,10,1,40,1.37,3.7,0.7,Cloudy,0,Medium,1.0,0,0,0,11.85,One version behind,Good,0,Not Cancelled
BK2026008356,2026-03-17 08:34:03,8,Tuesday,3,0,1,0,0,Yishun,Residential,CBD,Business,0,1,9.89,18.6,JustGrab,Cash,New,,28,0,0,0.003,0,4.2,5.0,4.65,40,59,0.68,6,0,25,4.32,9.2,-0.4,Cloudy,0,High,1.4,0,0,0,20.57,Outdated,Good,1,Other
BK2026015059,2026-05-16 16:30:13,16,Saturday,5,1,0,0,0,Serangoon,Residential,Clementi,Student/Residential,0,0,15.22,31.7,GrabCar,GrabPay,Occasional,Silver,215,0,5,0.026,0,7.5,4.56,4.73,66,42,1.57,13,1,22,1.39,3.8,2.1,Clear,0,Medium,1.0,0,0,0,24.86,Current,Poor,0,Not Cancelled
BK2026001145,2026-01-11 03:47:10,3,Sunday,1,1,0,1,0,CBD,Business,Clementi,Student/Residential,0,1,5.18,7.5,GrabCar,GrabPay,Regular,Gold,317,2,9,0.0,0,8.2,4.63,4.47,94,62,1.52,17,0,32,2.02,4.0,-3.1,Clear,0,Medium,1.0,0,0,0,10.57,Current,Good,0,Not Cancelled
BK2026017190,2026-06-04 14:26:50,14,Thursday,6,0,0,0,0,Ang Mo Kio,Residential,Bukit Timah,Residential,0,0,16.02,28.6,JustGrab,Cash,Occasional,Silver,71,1,5,0.059,1,8.2,4.32,4.77,68,41,1.66,7,1,73,3.82,8.0,-0.7,Cloudy,0,Medium,1.0,0,0,0,24.05,Current,Poor,0,Not Cancelled
BK2026008156,2026-03-15 12:20:38,12,Sunday,3,1,0,0,0,Clementi,Student/Residential,Serangoon,Residential,0,0,5.53,7.1,JustGrab,Cash,High Value,Platinum,1397,2,23,0.005,0,3.6,4.84,4.95,64,48,1.33,7,0,6,1.58,4.4,-1.6,Clear,0,Low,1.0,0,0,0,10.46,Current,Good,0,Not Cancelled
BK2026014500,2026-05-11 17:20:55,17,Monday,5,0,1,0,0,Changi,Airport,Sentosa,Leisure,1,0,24.88,40.5,JustGrab,Card,Occasional,,397,0,2,0.003,0,2.8,4.65,4.84,52,105,0.5,3,2,57,2.3,6.0,-1.0,Clear,0,Medium,1.53,0,0,0,48.63,One version behind,Average,1,Fare too high
BK2026016791,2026-05-31 21:09:18,21,Sunday,5,1,0,0,0,Clementi,Student/Residential,Orchard,Retail,0,0,5.6,10.5,JustGrab,Corporate,New,,10,1,3,0.13,3,9.5,4.09,4.75,53,58,0.91,4,0,17,0.56,2.1,-3.1,Cloudy,0,Medium,1.0,0,1,5,5.94,Current,Good,0,Not Cancelled
BK2026007696,2026-03-11 16:11:50,16,Wednesday,3,0,0,0,0,Clementi,Student/Residential,Yishun,Residential,0,0,13.79,29.3,JustGrab,Card,Regular,Gold,816,1,7,0.065,1,6.0,4.81,4.62,65,53,1.23,12,0,21,2.58,9.5,2.9,Light Rain,1,Low,1.21,0,0,0,24.84,Current,Good,0,Not Cancelled
BK2026016101,2026-05-25 21:01:10,21,Monday,5,0,0,0,0,Jurong East,Mixed,Orchard,Retail,0,0,9.52,16.8,GrabCar,Cash,Regular,Platinum,835,2,10,0.011,0,7.5,5.0,4.54,85,55,1.55,13,0,10,1.1,4.1,5.4,Clear,0,Medium,1.0,0,0,0,16.61,Current,Average,0,Not Cancelled
BK2026014044,2026-05-07 15:51:50,15,Thursday,5,0,0,0,0,Queenstown,Residential,Serangoon,Residential,0,0,11.8,21.0,GrabCar,GrabPay,High Value,Platinum,1620,5,25,0.0,0,7.4,4.06,4.58,86,50,1.72,7,0,16,1.86,4.4,-2.1,Clear,0,Low,1.0,0,0,0,19.7,One version behind,Average,0,Not Cancelled
BK2026018110,2026-06-13 08:56:32,8,Saturday,6,1,1,0,0,Changi,Airport,Clementi,Student/Residential,1,0,23.42,54.8,GrabShare,Card,Occasional,,570,0,7,0.048,1,5.8,5.0,4.73,37,93,0.4,6,2,47,1.62,7.6,-0.2,Cloudy,0,High,1.34,1,0,0,38.39,Current,Good,1,Fare too high
BK2026017084,2026-06-03 15:50:07,15,Wednesday,6,0,0,0,0,Bukit Timah,Residential,Punggol,Residential,0,0,11.07,16.8,JustGrab,Card,Occasional,,372,2,5,0.02,0,6.5,4.46,4.77,69,40,1.72,9,0,21,1.27,3.5,2.5,Cloudy,0,Low,1.0,0,1,10,7.44,Current,Average,0,Not Cancelled
BK2026001485,2026-01-14 07:31:27,7,Wednesday,1,0,1,0,0,Changi,Airport,Punggol,Residential,1,0,13.39,23.9,JustGrab,Card,Occasional,Gold,626,1,6,0.003,0,5.2,4.49,4.48,48,97,0.49,7,2,46,2.23,11.8,3.2,Light Rain,1,High,1.54,1,1,2,26.32,Current,Good,1,Fare too high
BK2026012198,2026-04-21 04:58:17,4,Tuesday,4,0,0,1,0,Changi,Airport,Tampines,Residential,1,0,18.76,33.7,JustGrab,Card,Regular,Platinum,856,1,18,0.006,0,7.7,4.86,4.8,65,65,1.0,4,0,43,2.37,6.0,1.4,Clear,0,Low,1.0,0,0,0,27.54,Outdated,Good,0,Not Cancelled
BK2026016575,2026-05-29 21:45:20,21,Friday,5,0,0,0,0,Serangoon,Residential,Changi,Airport,1,0,15.93,30.4,JustGrab,Card,Regular,Silver,835,2,9,0.001,0,6.4,4.94,4.8,67,35,1.91,4,0,27,2.04,6.0,3.1,Clear,0,Medium,1.0,0,0,0,24.17,One version behind,Poor,0,Not Cancelled
BK2026014015,2026-05-07 08:22:25,8,Thursday,5,0,1,0,0,Marina Bay,Business/Leisure,Orchard,Retail,0,1,2.95,4.4,JustGrab,Card,Occasional,Silver,248,0,5,0.01,0,7.3,4.8,4.94,84,100,0.84,10,2,57,0.41,3.1,0.3,Clear,0,Medium,1.31,0,0,0,8.39,Outdated,Good,0,Not Cancelled
BK2026014265,2026-05-09 12:36:19,12,Saturday,5,1,0,0,0,Ang Mo Kio,Residential,Bukit Timah,Residential,0,0,4.53,11.3,JustGrab,Card,Occasional,,394,3,7,0.034,0,9.2,4.9,4.85,69,53,1.3,7,0,47,3.05,7.4,2.6,Clear,0,High,1.0,0,0,0,9.91,One version behind,Average,0,Not Cancelled
BK2026007224,2026-03-07 15:58:07,15,Saturday,3,1,0,0,0,Changi,Airport,Woodlands,Residential,1,0,18.51,36.0,GrabShare,Card,New,,33,0,1,0.062,1,7.2,4.75,4.85,65,65,1.0,4,0,20,0.59,2.5,2.1,Cloudy,0,Low,1.0,0,0,0,24.64,Outdated,Good,0,Not Cancelled
BK2026006819,2026-03-04 01:00:32,1,Wednesday,3,0,0,1,0,Woodlands,Residential,Clementi,Student/Residential,0,0,8.4,21.2,GrabShare,GrabPay,Regular,Gold,537,2,12,0.008,0,5.6,4.52,4.94,66,48,1.38,4,1,56,3.24,8.7,3.0,Clear,0,High,1.0,0,0,0,13.84,One version behind,Average,0,Not Cancelled
BK2026009468,2026-03-27 07:20:23,7,Friday,3,0,1,0,0,Ang Mo Kio,Residential,Woodlands,Residential,0,0,10.0,29.4,GrabShare,Card,Occasional,,364,2,3,0.006,0,6.1,4.29,4.79,47,74,0.64,2,4,71,5.33,18.7,1.9,Cloudy,0,High,1.48,0,0,0,20.54,Current,Good,1,Changed plans/weather
BK2026006419,2026-02-28 14:52:25,14,Saturday,2,1,0,0,0,Punggol,Residential,Jurong East,Mixed,0,0,9.32,17.7,GrabCar,Card,Occasional,,649,3,7,0.008,0,5.3,4.38,4.57,70,45,1.56,11,0,15,3.18,11.3,2.9,Heavy Rain,1,Medium,1.14,0,0,0,17.97,Current,Average,1,Fare too high
BK2026000470,2026-01-05 05:53:27,5,Monday,1,0,0,1,0,Sentosa,Leisure,Orchard,Retail,0,0,24.35,49.5,GrabShare,GrabPay,Regular,Gold,1173,4,12,0.016,0,3.1,4.56,4.44,68,53,1.28,10,1,36,1.85,4.1,0.5,Cloudy,0,Low,1.0,1,1,2,29.47,Current,Average,0,Not Cancelled
BK2026017674,2026-06-09 05:36:00,5,Tuesday,6,0,0,1,0,Tampines,Residential,Bukit Timah,Residential,0,0,2.54,5.4,GrabCar Plus,Card,Occasional,Silver,440,2,5,0.059,1,6.7,4.28,5.0,94,49,1.92,20,1,24,0.69,2.7,0.4,Clear,0,Medium,1.0,0,0,0,8.05,Current,Good,0,Not Cancelled
BK2026013939,2026-05-06 14:43:48,14,Wednesday,5,0,0,0,0,Tampines,Residential,Ang Mo Kio,Residential,0,0,6.76,16.4,JustGrab,Card,High Value,Platinum,445,4,27,0.004,0,4.0,5.0,4.72,79,44,1.8,11,0,18,1.43,4.2,3.4,Clear,0,High,1.0,0,0,0,12.87,Current,Good,0,Not Cancelled
BK2026016475,2026-05-29 02:08:13,2,Friday,5,0,0,1,0,Tampines,Residential,CBD,Business,0,1,11.09,16.1,JustGrab,Corporate,Regular,Platinum,281,3,11,0.027,0,7.9,4.54,4.66,71,44,1.61,12,0,46,3.58,7.9,3.7,Cloudy,0,Low,1.0,0,0,0,17.38,Current,Average,0,Not Cancelled
BK2026014690,2026-05-13 10:36:44,10,Wednesday,5,0,0,0,0,Tampines,Residential,Ang Mo Kio,Residential,0,0,16.02,24.6,GrabCar,GrabPay,Occasional,,497,2,9,0.045,1,4.4,4.98,4.84,74,59,1.25,11,0,8,0.79,4.7,2.3,Light Rain,1,Medium,1.09,0,0,0,26.55,One version behind,Good,0,Not Cancelled
BK2026014866,2026-05-14 20:11:36,20,Thursday,5,0,1,0,0,Changi,Airport,Serangoon,Residential,1,0,16.77,23.5,GrabCar,GrabPay,Regular,Silver,938,0,6,0.055,1,4.1,4.55,4.47,40,91,0.44,4,0,7,3.9,9.0,-3.9,Clear,0,Low,1.19,0,0,0,29.25,Current,Average,0,Not Cancelled
BK2026009947,2026-03-31 09:33:32,9,Tuesday,3,0,1,0,1,Punggol,Residential,Jurong East,Mixed,0,0,7.68,12.3,GrabCar,GrabPay,Regular,Gold,987,2,15,0.0,0,8.5,4.46,4.66,46,59,0.78,6,2,64,0.23,2.7,-1.3,Clear,0,Medium,1.23,0,1,3,12.99,Current,Good,0,Not Cancelled
BK2026014884,2026-05-15 00:10:57,0,Friday,5,0,0,1,0,Jurong East,Mixed,Jurong East,Mixed,0,0,2.64,5.2,GrabCar Plus,GrabPay,Regular,Gold,642,1,9,0.017,0,7.0,4.62,4.49,69,46,1.5,11,0,10,1.08,2.8,0.5,Clear,0,Medium,1.0,1,1,3,5.17,Current,Good,0,Not Cancelled
BK2026014364,2026-05-10 11:58:27,11,Sunday,5,1,0,0,0,Ang Mo Kio,Residential,Yishun,Residential,0,0,9.13,20.3,JustGrab,GrabPay,Occasional,,83,0,2,0.092,1,10.5,4.58,4.94,59,51,1.16,14,0,5,4.82,13.5,2.9,Light Rain,1,Severe,1.24,1,0,0,18.12,One version behind,Good,1,Found alternative transport
BK2026013749,2026-05-05 02:16:14,2,Tuesday,5,0,0,1,0,Woodlands,Residential,Orchard,Retail,0,0,7.11,14.5,GrabShare,Card,Regular,Gold,740,1,7,0.012,0,10.3,4.9,4.61,67,47,1.43,7,0,41,2.24,4.7,1.9,Clear,0,Medium,1.0,0,1,3,8.89,Current,Good,0,Not Cancelled
BK2026009119,2026-03-23 20:54:51,20,Monday,3,0,1,0,0,Orchard,Retail,Queenstown,Residential,0,0,6.17,17.1,JustGrab,Cash,High Value,Platinum,1101,4,25,0.002,0,8.4,5.0,4.94,60,93,0.65,6,2,100,5.96,23.3,5.0,Clear,0,Severe,1.49,1,0,0,15.5,Current,Good,1,Other
BK2026008297,2026-03-16 19:19:26,19,Monday,3,0,1,0,0,Ang Mo Kio,Residential,Bukit Timah,Residential,0,0,13.85,20.2,JustGrab,Card,New,Silver,21,0,0,0.089,1,7.8,4.6,4.95,48,70,0.69,5,1,69,4.35,9.9,0.3,Light Rain,1,Medium,1.79,1,0,0,32.26,Current,Good,1,Other
BK2026000509,2026-01-05 12:55:43,12,Monday,1,0,0,0,0,Orchard,Retail,Marina Bay,Business/Leisure,0,1,7.62,14.9,GrabFamily,GrabPay,Regular,Gold,1054,2,7,0.067,1,6.9,4.42,4.6,97,57,1.7,17,2,45,2.74,6.9,4.3,Clear,0,High,1.0,0,0,0,15.83,Current,Good,0,Not Cancelled
BK2026001195,2026-01-11 15:43:52,15,Sunday,1,1,0,0,0,Woodlands,Residential,Sentosa,Leisure,0,0,12.1,23.6,GrabFamily,Card,New,,34,0,1,0.011,0,5.7,4.44,4.58,63,35,1.8,15,1,28,2.17,5.5,1.6,Clear,0,Low,1.0,0,0,0,22.89,Outdated,Average,0,Not Cancelled
BK2026010849,2026-04-09 00:25:47,0,Thursday,4,0,0,1,0,Marina Bay,Business/Leisure,Clementi,Student/Residential,0,1,4.53,9.2,JustGrab,Corporate,Regular,Gold,354,2,11,0.004,0,3.4,4.88,4.91,93,70,1.33,8,0,9,0.88,2.8,4.3,Clear,0,Medium,1.0,0,0,0,9.66,One version behind,Average,0,Not Cancelled
BK2026007416,2026-03-09 04:05:20,4,Monday,3,0,0,1,0,Changi,Airport,Bukit Timah,Residential,1,0,38.0,56.5,JustGrab,Cash,Regular,Silver,842,3,6,0.006,0,7.2,4.19,5.0,71,62,1.15,8,2,66,1.21,6.7,4.0,Light Rain,1,Medium,1.26,1,1,2,58.85,Outdated,Average,1,Fare too high
BK2026013084,2026-04-29 01:01:44,1,Wednesday,4,0,0,1,0,Bukit Timah,Residential,Tampines,Residential,0,0,7.92,15.9,GrabCar Plus,Card,Regular,Gold,1032,3,11,0.049,1,8.4,5.0,4.89,71,53,1.34,10,0,38,0.47,4.3,3.1,Light Rain,1,Medium,1.23,0,0,0,19.52,One version behind,Good,0,Not Cancelled
BK2026000325,2026-01-03 20:18:37,20,Saturday,1,1,1,0,0,Bukit Timah,Residential,Queenstown,Residential,0,0,7.48,20.3,JustGrab,Card,Regular,Gold,397,2,14,0.006,0,6.3,4.38,4.7,41,74,0.55,4,3,69,5.27,14.7,-0.3,Light Rain,1,High,1.65,0,0,0,19.2,One version behind,Good,1,Driver took too long
BK2026010599,2026-04-06 15:22:33,15,Monday,4,0,0,0,0,Changi,Airport,Queenstown,Residential,1,0,14.39,31.9,GrabCar,Card,Regular,Platinum,957,3,6,0.017,0,5.0,4.68,4.67,65,79,0.82,9,1,89,2.87,9.6,9.0,Light Rain,1,Severe,1.37,0,0,0,29.98,Current,Average,1,Found alternative transport
BK2026013157,2026-04-29 14:53:35,14,Wednesday,4,0,0,0,0,Punggol,Residential,Changi,Airport,1,0,19.35,37.6,JustGrab,Cash,Regular,Silver,674,3,8,0.043,1,6.3,4.83,4.67,84,41,2.05,7,0,37,0.42,2.0,-3.4,Clear,0,High,1.0,0,0,0,28.63,Current,Good,0,Not Cancelled
BK2026006728,2026-03-03 04:59:59,4,Tuesday,3,0,0,1,0,Bukit Timah,Residential,Sentosa,Leisure,0,0,12.89,23.5,GrabCar Plus,Cash,High Value,Gold,529,1,13,0.002,0,12.1,4.55,4.85,68,52,1.31,14,0,59,2.26,7.3,3.1,Clear,0,High,1.0,0,0,0,24.89,Current,Average,0,Not Cancelled
BK2026017032,2026-06-03 05:45:58,5,Wednesday,6,0,0,1,0,Bukit Timah,Residential,Marina Bay,Business/Leisure,0,1,7.99,26.3,JustGrab,GrabPay,Occasional,Silver,265,1,4,0.005,0,4.0,4.81,4.97,60,49,1.22,11,0,24,1.06,5.2,1.3,Light Rain,1,Severe,1.27,1,0,0,17.61,Current,Average,1,Driver took too long
BK2026012521,2026-04-23 19:13:55,19,Thursday,4,0,1,0,0,Marina Bay,Business/Leisure,Orchard,Retail,0,1,7.52,14.4,GrabFamily,Card,Regular,Silver,379,1,13,0.003,0,4.7,4.53,4.91,66,75,0.88,6,1,36,3.47,8.8,-1.0,Cloudy,0,High,1.24,0,0,0,18.06,Current,Poor,0,Not Cancelled
BK2026006574,2026-03-02 02:42:29,2,Monday,3,0,0,1,0,Serangoon,Residential,Marina Bay,Business/Leisure,0,1,5.39,10.5,GrabCar,Cash,New,,15,0,0,0.17,1,5.9,4.74,4.75,77,61,1.26,7,0,15,0.65,3.6,4.1,Light Rain,1,Medium,1.2,0,1,3,9.39,One version behind,Good,0,Not Cancelled
BK2026016705,2026-05-31 01:38:08,1,Sunday,5,1,0,1,0,Changi,Airport,Marina Bay,Business/Leisure,1,1,18.69,58.5,GrabCar Plus,Cash,Regular,Silver,583,4,9,0.014,0,4.8,4.43,5.0,81,67,1.21,13,1,58,1.15,6.4,1.8,Light Rain,1,Severe,1.4,0,0,0,47.91,One version behind,Good,1,Driver took too long
BK2026010615,2026-04-06 17:48:14,17,Monday,4,0,1,0,0,Sentosa,Leisure,Changi,Airport,1,0,28.15,60.6,GrabCar,GrabPay,Occasional,,224,2,4,0.288,3,7.3,4.47,4.68,53,76,0.7,6,1,27,4.66,17.4,0.9,Clear,0,High,1.58,0,0,0,61.51,One version behind,Good,1,Fare too high
BK2026012278,2026-04-21 19:08:23,19,Tuesday,4,0,1,0,0,Tampines,Residential,Bukit Timah,Residential,0,0,13.46,26.7,GrabCar,Card,Occasional,,92,3,7,0.001,0,7.1,4.5,4.85,46,84,0.55,5,2,69,5.29,17.7,-0.6,Cloudy,0,High,1.4,0,0,0,28.37,Current,Poor,1,Changed plans/weather
BK2026017271,2026-06-05 08:20:48,8,Friday,6,0,1,0,0,Queenstown,Residential,Serangoon,Residential,0,0,13.1,22.0,GrabCar,Card,Occasional,Silver,371,0,2,0.002,0,4.9,4.93,4.83,51,68,0.75,8,1,38,3.28,8.9,-0.6,Clear,0,Medium,1.14,0,1,2,21.38,Current,Good,0,Not Cancelled
BK2026003843,2026-02-04 23:54:26,23,Wednesday,2,0,0,1,0,Marina Bay,Business/Leisure,Changi,Airport,1,1,25.9,60.1,GrabShare,Cash,Regular,Platinum,766,0,7,0.011,0,7.5,4.66,4.57,106,65,1.63,19,2,54,2.76,9.4,4.2,Light Rain,1,High,1.23,0,0,0,39.44,Current,Good,1,Changed plans/weather
