booking_id,booking_datetime,booking_hour,day_of_week,month,is_weekend,is_peak_hour,is_late_night,public_holiday,pickup_zone,pickup_zone_type,dropoff_zone,dropoff_zone_type,airport_trip,cbd_trip,distance_km,estimated_trip_duration_min,vehicle_type,payment_method,customer_segment,loyalty_tier,customer_tenure_days,rides_last_7_days,rides_last_30_days,customer_cancel_rate_90d,previous_customer_cancellations,avg_previous_wait_time_min,customer_rating,driver_rating,active_driver_supply_zone,booking_demand_zone,supply_demand_ratio,nearby_driver_count,drivers_declined_before_accept,driver_acceptance_time_sec,driver_distance_to_pickup_km,driver_eta_min,eta_change_min,weather,is_raining,traffic_level,surge_multiplier,surge_changed_after_booking,promo_applied,promo_discount_sgd,estimated_fare_sgd,app_version,network_quality,customer_cancelled,cancel_reason
BK2026002145,2026-01-20 11:30:32,11,Tuesday,1,0,0,0,0,Tampines,Residential,Ang Mo Kio,Residential,0,0,2.53,4.9,GrabShare,GrabPay,Occasional,Silver,457,0,1,0.1,2,5.9,4.71,4.59,74,53,1.4,11,0,17,0.62,2.1,0.2,Clear,0,Medium,1.0,0,0,0,6.65,One version behind,Good,0,Not Cancelled
BK2026011503,2026-04-14 12:39:42,12,Tuesday,4,0,0,0,0,Serangoon,Residential,CBD,Business,0,1,13.29,28.1,GrabCar,Card,Occasional,,464,0,3,0.124,1,5.1,4.26,4.93,67,44,1.52,4,0,63,1.63,4.4,4.3,Clear,0,Low,1.0,0,1,2,20.24,One version behind,Average,0,Not Cancelled
BK2026003862,2026-02-05 04:11:09,4,Thursday,2,0,0,1,0,Queenstown,Residential,Tampines,Residential,0,0,8.4,16.2,JustGrab,GrabPay,Occasional,,489,1,4,0.004,0,4.2,5.0,4.37,69,35,1.97,6,1,23,0.89,3.1,0.1,Clear,0,Medium,1.0,0,0,0,14.56,One version behind,Good,0,Not Cancelled
BK2026009813,2026-03-30 04:30:38,4,Monday,3,0,0,1,0,Bukit Timah,Residential,Jurong East,Mixed,0,0,7.32,11.9,GrabCar Plus,Card,New,,26,0,0,0.025,0,9.0,4.39,4.83,72,40,1.8,5,0,51,2.73,6.1,-3.1,Cloudy,0,Medium,1.0,0,0,0,15.6,One version behind,Average,0,Not Cancelled
BK2026011589,2026-04-15 09:16:05,9,Wednesday,4,0,1,0,0,Yishun,Residential,Clementi,Student/Residential,0,0,9.9,18.1,GrabShare,GrabPay,High Value,Platinum,1548,5,16,0.004,0,3.3,4.95,4.63,52,71,0.73,4,0,29,3.81,8.2,0.8,Clear,0,High,1.67,1,0,0,20.73,Outdated,Good,1,Fare too high
BK2026011130,2026-04-11 07:58:11,7,Saturday,4,1,1,0,0,Serangoon,Residential,Sentosa,Leisure,0,0,7.39,16.8,GrabCar,GrabPay,Occasional,Silver,277,0,2,0.008,0,3.0,4.43,4.67,46,72,0.64,4,3,106,2.57,8.6,1.9,Clear,0,Medium,1.44,0,1,10,7.88,Current,Good,0,Not Cancelled
BK2026002278,2026-01-21 13:04:40,13,Wednesday,1,0,0,0,0,Yishun,Residential,Queenstown,Residential,0,0,8.35,15.4,GrabCar,GrabPay,Regular,Silver,946,3,12,0.006,0,4.0,4.84,4.94,72,42,1.71,8,0,7,0.73,2.9,-2.2,Clear,0,High,1.0,0,0,0,15.12,Current,Good,0,Not Cancelled
BK2026017148,2026-06-04 05:35:52,5,Thursday,6,0,0,1,0,Jurong East,Mixed,Jurong East,Mixed,0,0,4.5,10.3,JustGrab,Card,High Value,Platinum,1499,4,23,0.039,1,6.7,4.91,4.32,70,52,1.35,9,0,5,1.42,3.5,1.3,Cloudy,0,Medium,1.0,0,0,0,9.76,Current,Average,0,Not Cancelled
BK2026008831,2026-03-21 14:09:14,14,Saturday,3,1,0,0,0,Changi,Airport,Orchard,Retail,1,0,32.57,52.7,GrabCar,Cash,Occasional,Silver,235,1,6,0.0,0,3.2,4.68,4.5,66,67,0.99,3,1,40,1.86,5.0,5.3,Cloudy,0,Medium,1.0,1,1,2,45.06,Outdated,Good,1,Fare too high
BK2026018112,2026-06-13 09:58:44,9,Saturday,6,1,1,0,0,Ang Mo Kio,Residential,Queenstown,Residential,0,0,4.3,9.9,GrabCar Plus,Corporate,Regular,Silver,701,3,10,0.009,0,6.3,4.71,4.77,36,62,0.58,6,0,31,1.02,2.6,3.4,Clear,0,Medium,1.64,0,0,0,14.98,Current,Good,0,Not Cancelled
BK2026019288,2026-06-24 12:59:56,12,Wednesday,6,0,0,0,0,Woodlands,Residential,Changi,Airport,1,0,19.64,37.8,JustGrab,Card,Occasional,,486,0,4,0.168,1,9.7,4.64,4.65,66,42,1.57,6,0,27,0.96,2.8,-0.4,Clear,0,Medium,1.0,0,1,2,26.96,Current,Good,0,Not Cancelled
BK2026011105,2026-04-11 02:56:25,2,Saturday,4,1,0,1,0,Serangoon,Residential,Serangoon,Residential,0,0,2.65,4.5,JustGrab,Card,Occasional,,255,2,8,0.18,2,3.7,4.3,4.57,70,35,2.0,8,1,33,3.03,5.8,0.4,Clear,0,Medium,1.0,0,1,8,4.0,Current,Good,0,Not Cancelled
BK2026012185,2026-04-21 02:11:26,2,Tuesday,4,0,0,1,0,Jurong East,Mixed,Orchard,Retail,0,0,5.87,9.9,GrabCar,Card,New,,21,0,2,0.01,0,5.5,4.45,4.4,66,55,1.2,9,0,16,0.36,2.0,-0.6,Clear,0,Medium,1.0,1,1,3,8.64,Current,Average,0,Not Cancelled
BK2026018403,2026-06-16 04:06:00,4,Tuesday,6,0,0,1,0,CBD,Business,Marina Bay,Business/Leisure,0,1,7.03,18.8,JustGrab,Cash,Regular,Gold,680,2,13,0.008,0,5.9,4.73,4.78,100,67,1.49,10,1,53,1.05,3.7,1.2,Cloudy,0,High,1.0,0,0,0,13.44,Current,Average,0,Not Cancelled
BK2026011273,2026-04-12 11:02:36,11,Sunday,4,1,0,0,0,Clementi,Student/Residential,Punggol,Residential,0,0,5.97,10.0,GrabFamily,Card,Occasional,Gold,270,1,4,0.097,2,4.9,4.51,4.55,77,44,1.75,7,0,5,1.7,3.7,-0.6,Clear,0,Low,1.0,0,0,0,13.02,One version behind,Good,0,Not Cancelled
BK2026005670,2026-02-21 19:26:54,19,Saturday,2,1,1,0,0,Changi,Airport,Marina Bay,Business/Leisure,1,1,24.64,60.6,JustGrab,GrabPay,Occasional,,196,0,6,0.001,0,9.7,5.0,4.62,45,86,0.52,10,2,54,3.93,19.3,7.6,Cloudy,0,Severe,1.71,0,0,0,55.31,Current,Good,1,Found alternative transport
BK2026002843,2026-01-26 20:13:34,20,Monday,1,0,1,0,0,Queenstown,Residential,CBD,Business,0,1,9.03,19.2,JustGrab,GrabPay,High Value,Gold,1973,4,21,0.001,0,8.2,4.51,4.43,44,65,0.68,5,1,17,4.82,17.1,-1.4,Clear,0,High,1.37,0,0,0,19.09,Current,Good,1,Driver took too long
BK2026019080,2026-06-22 15:03:00,15,Monday,6,0,0,0,0,Marina Bay,Business/Leisure,Serangoon,Residential,0,1,7.73,14.8,JustGrab,GrabPay,Occasional,,307,1,5,0.008,0,4.7,4.37,4.8,81,61,1.33,9,1,55,0.82,3.1,0.3,Clear,0,Medium,1.0,0,1,3,10.69,Current,Average,0,Not Cancelled
BK2026014004,2026-05-07 04:52:59,4,Thursday,5,0,0,1,0,Changi,Airport,Marina Bay,Business/Leisure,1,1,17.52,34.5,JustGrab,Card,Regular,Silver,285,2,11,0.003,0,7.7,4.79,4.9,83,66,1.26,8,1,48,1.07,3.6,-1.0,Clear,0,Medium,1.0,0,0,0,26.34,One version behind,Good,0,Not Cancelled
BK2026016253,2026-05-27 05:12:26,5,Wednesday,5,0,0,1,1,Sentosa,Leisure,Woodlands,Residential,0,0,14.06,26.5,GrabCar Plus,Card,Occasional,,322,0,5,0.003,0,6.3,4.56,4.53,63,44,1.43,11,1,23,2.14,5.9,1.0,Clear,0,High,1.0,0,1,2,24.91,Current,Good,0,Not Cancelled
BK2026001494,2026-01-14 09:40:47,9,Wednesday,1,0,1,0,0,Clementi,Student/Residential,CBD,Business,0,1,4.34,7.4,GrabShare,Card,Regular,Gold,952,1,3,0.132,1,7.0,4.7,4.8,29,65,0.45,4,3,100,1.92,6.1,-2.3,Clear,0,Medium,1.47,0,0,0,10.38,One version behind,Good,0,Not Cancelled
BK2026011443,2026-04-13 23:29:38,23,Monday,4,0,0,1,0,Serangoon,Residential,Jurong East,Mixed,0,0,3.33,5.5,JustGrab,GrabPay,High Value,Platinum,1618,2,21,0.042,1,7.9,4.62,4.71,72,43,1.67,7,0,16,0.6,2.7,-1.6,Clear,0,Medium,1.0,0,0,0,7.96,Outdated,Good,0,Not Cancelled
BK2026012850,2026-04-26 20:12:18,20,Sunday,4,1,1,0,0,Changi,Airport,Serangoon,Residential,1,0,36.95,80.6,GrabCar,Corporate,Regular,Gold,1241,1,7,0.09,1,5.9,4.91,5.0,47,95,0.49,8,0,31,2.11,4.2,-0.3,Clear,0,Medium,1.49,0,0,0,75.9,Current,Good,1,Wrong pickup/dropoff
BK2026007778,2026-03-12 06:00:50,6,Thursday,3,0,0,0,0,Tampines,Residential,Marina Bay,Business/Leisure,0,1,2.26,5.1,GrabCar,Card,New,,20,1,1,0.288,1,5.3,4.17,4.57,74,59,1.25,13,0,37,0.79,3.7,5.4,Light Rain,1,Severe,1.44,0,1,2,6.1,Current,Good,0,Not Cancelled
BK2026005882,2026-02-23 20:16:09,20,Monday,2,0,1,0,0,Punggol,Residential,Sentosa,Leisure,0,0,12.98,25.9,GrabCar,GrabPay,New,,24,0,0,0.149,1,8.0,4.95,4.78,43,65,0.66,4,1,39,1.62,4.2,0.1,Cloudy,0,Medium,1.41,1,1,3,24.66,Current,Good,0,Not Cancelled
BK2026017734,2026-06-09 18:21:11,18,Tuesday,6,0,1,0,0,Serangoon,Residential,Bukit Timah,Residential,0,0,4.23,9.8,GrabCar,GrabPay,High Value,Gold,1169,4,20,0.006,0,4.0,3.98,4.62,47,83,0.57,4,3,84,2.65,11.0,8.1,Light Rain,1,Severe,1.67,1,0,0,12.99,One version behind,Good,1,Driver took too long
BK2026006361,2026-02-28 04:51:36,4,Saturday,2,1,0,1,0,Tampines,Residential,Changi,Airport,1,0,16.05,21.4,GrabCar,GrabPay,High Value,Gold,1601,3,11,0.001,0,6.6,4.51,4.94,90,50,1.8,4,1,53,4.87,10.4,-3.1,Clear,0,Low,1.0,0,0,0,24.57,Outdated,Good,0,Not Cancelled
BK2026012314,2026-04-22 02:45:46,2,Wednesday,4,0,0,1,0,CBD,Business,Ang Mo Kio,Residential,0,1,4.13,7.1,GrabCar,Cash,Regular,Silver,376,0,6,0.006,0,7.2,4.64,5.0,85,64,1.33,17,0,31,0.64,2.5,-2.3,Cloudy,0,Low,1.0,0,0,0,9.34,Current,Good,0,Not Cancelled
BK2026014076,2026-05-07 21:43:50,21,Thursday,5,0,0,0,0,Sentosa,Leisure,Yishun,Residential,0,0,15.4,22.7,JustGrab,GrabPay,High Value,Platinum,1342,2,16,0.01,0,4.9,4.74,4.94,64,44,1.45,12,0,20,0.33,1.8,-2.8,Clear,0,Medium,1.0,0,0,0,22.69,Current,Average,0,Not Cancelled
BK2026004611,2026-02-11 20:39:11,20,Wednesday,2,0,1,0,0,CBD,Business,Changi,Airport,1,1,20.14,42.8,JustGrab,GrabPay,High Value,Platinum,1053,2,20,0.002,0,2.3,4.86,4.61,71,92,0.77,5,0,13,2.55,4.8,1.1,Cloudy,0,Medium,1.24,0,0,0,35.16,Current,Good,0,Not Cancelled
BK2026016609,2026-05-30 06:19:59,6,Saturday,5,1,0,0,0,Bukit Timah,Residential,Tampines,Residential,0,0,3.75,6.1,JustGrab,Cash,New,,21,0,1,0.019,0,8.2,4.64,5.0,62,44,1.41,7,0,35,1.96,5.0,0.5,Clear,0,Medium,1.0,0,0,0,8.47,Current,Good,0,Not Cancelled
BK2026016280,2026-05-27 10:59:57,10,Wednesday,5,0,0,0,1,Orchard,Retail,Changi,Airport,1,0,14.22,20.5,GrabCar,GrabPay,Occasional,Silver,169,0,8,0.002,0,5.1,4.68,4.57,89,69,1.29,18,0,24,0.27,1.8,-0.4,Clear,0,Low,1.0,0,0,0,22.39,Current,Good,0,Not Cancelled
BK2026006031,2026-02-25 05:43:31,5,Wednesday,2,0,0,1,0,Jurong East,Mixed,Queenstown,Residential,0,0,5.33,7.9,GrabCar Plus,GrabPay,Occasional,Silver,643,0,5,0.07,1,4.9,4.8,4.94,75,40,1.88,12,0,18,0.47,1.9,1.3,Cloudy,0,Medium,1.0,0,0,0,12.3,Current,Good,0,Not Cancelled
BK2026000605,2026-01-06 08:01:38,8,Tuesday,1,0,1,0,0,Ang Mo Kio,Residential,Serangoon,Residential,0,0,7.11,18.7,GrabCar,GrabPay,High Value,Gold,598,5,20,0.008,0,8.4,4.72,4.61,38,73,0.52,5,0,33,3.07,7.9,3.3,Cloudy,0,Severe,1.52,0,0,0,18.3,Current,Average,1,Wrong pickup/dropoff
BK2026013659,2026-05-04 06:46:02,6,Monday,5,0,0,0,0,Sentosa,Leisure,Orchard,Retail,0,0,10.96,17.2,JustGrab,GrabPay,Occasional,Silver,580,1,4,0.151,1,4.6,4.74,4.74,70,40,1.75,5,0,14,2.16,4.3,1.0,Clear,0,Low,1.0,0,0,0,17.37,Current,Good,0,Not Cancelled
BK2026007386,2026-03-08 22:50:42,22,Sunday,3,1,0,0,0,Marina Bay,Business/Leisure,Ang Mo Kio,Residential,0,1,4.62,7.6,GrabCar,Corporate,Regular,Silver,851,2,13,0.031,0,6.2,4.92,4.6,72,74,0.97,10,1,49,0.25,2.1,-0.5,Cloudy,0,Medium,1.0,0,0,0,9.95,One version behind,Good,0,Not Cancelled
BK2026000829,2026-01-08 08:20:25,8,Thursday,1,0,1,0,0,Woodlands,Residential,Serangoon,Residential,0,0,9.26,14.8,JustGrab,GrabPay,Occasional,,97,0,3,0.193,1,5.5,4.63,4.72,56,71,0.79,4,1,76,3.48,6.9,0.1,Clear,0,Medium,1.19,0,0,0,17.15,Current,Good,0,Not Cancelled
BK2026013488,2026-05-02 19:34:03,19,Saturday,5,1,1,0,0,Sentosa,Leisure,Marina Bay,Business/Leisure,0,1,14.07,42.0,GrabFamily,GrabPay,Regular,Silver,368,0,14,0.053,1,6.9,4.97,4.46,52,82,0.63,3,4,103,2.28,8.3,5.8,Clear,0,Severe,1.65,1,1,2,38.04,Current,Good,1,Fare too high
BK2026003572,2026-02-02 11:18:09,11,Monday,2,0,0,0,0,Marina Bay,Business/Leisure,Changi,Airport,1,1,22.96,30.9,JustGrab,GrabPay,Regular,Platinum,401,3,9,0.007,0,6.5,4.83,4.8,97,54,1.8,11,0,22,0.2,1.5,2.3,Clear,0,Low,1.0,0,0,0,31.62,Current,Average,0,Not Cancelled
BK2026015787,2026-05-23 08:39:58,8,Saturday,5,1,1,0,0,Punggol,Residential,Serangoon,Residential,0,0,4.56,9.6,GrabFamily,Card,Occasional,,113,1,4,0.091,1,7.0,4.77,4.77,42,84,0.5,4,2,64,2.62,11.1,5.2,Light Rain,1,High,1.7,0,1,2,13.37,Current,Good,1,Driver took too long
BK2026012030,2026-04-19 12:25:31,12,Sunday,4,1,0,0,0,Yishun,Residential,Jurong East,Mixed,0,0,3.9,6.0,JustGrab,GrabPay,Regular,Silver,1335,8,15,0.004,0,5.0,4.54,4.81,73,42,1.74,7,0,46,0.65,2.4,1.5,Clear,0,Medium,1.0,0,0,0,8.62,Outdated,Average,0,Not Cancelled
BK2026001449,2026-01-13 23:47:04,23,Tuesday,1,0,0,1,0,Woodlands,Residential,Queenstown,Residential,0,0,11.6,32.2,JustGrab,GrabPay,Regular,Gold,358,3,11,0.017,0,6.7,4.74,4.87,85,57,1.49,3,0,35,1.37,7.6,-3.4,Heavy Rain,1,High,1.24,0,0,0,22.77,Current,Good,0,Not Cancelled
BK2026017565,2026-06-08 01:58:53,1,Monday,6,0,0,1,0,Sentosa,Leisure,CBD,Business,0,1,11.58,30.4,JustGrab,Card,Occasional,,520,2,8,0.004,0,5.0,5.0,4.73,72,43,1.67,9,0,22,3.51,13.4,2.9,Clear,0,High,1.0,0,0,0,19.61,Current,Good,1,Driver took too long
BK2026015434,2026-05-20 04:30:55,4,Wednesday,5,0,0,1,0,Sentosa,Leisure,Jurong East,Mixed,0,0,15.65,36.3,GrabCar Plus,GrabPay,Occasional,Gold,565,0,8,0.121,2,7.2,4.81,4.98,57,25,2.28,9,1,21,2.11,7.4,0.7,Clear,0,Medium,1.0,0,0,0,30.34,Current,Good,0,Not Cancelled
BK2026018474,2026-06-16 20:47:05,20,Tuesday,6,0,1,0,0,Marina Bay,Business/Leisure,Clementi,Student/Residential,0,1,5.88,10.6,GrabCar,Card,New,,22,0,0,0.058,1,6.1,4.57,4.92,72,84,0.86,7,1,35,2.44,5.9,1.6,Cloudy,0,Low,1.09,0,0,0,12.34,Current,Poor,0,Not Cancelled
BK2026012906,2026-04-27 11:07:43,11,Monday,4,0,0,0,0,Sentosa,Leisure,Bukit Timah,Residential,0,0,27.78,39.9,GrabCar,Cash,New,,40,1,2,0.002,0,7.1,4.65,4.88,78,46,1.7,4,0,41,4.21,7.5,1.6,Clear,0,Medium,1.0,0,1,5,35.09,Current,Average,0,Not Cancelled
BK2026001909,2026-01-18 02:48:38,2,Sunday,1,1,0,1,0,CBD,Business,Serangoon,Residential,0,1,7.32,15.0,GrabShare,GrabPay,Regular,Silver,1396,0,6,0.072,1,9.1,4.41,4.85,102,60,1.7,11,0,13,0.9,2.3,-1.4,Cloudy,0,Low,1.0,0,0,0,12.13,One version behind,Good,0,Not Cancelled
BK2026014451,2026-05-11 07:36:57,7,Monday,5,0,1,0,0,Orchard,Retail,Punggol,Residential,0,0,12.11,30.1,JustGrab,GrabPay,New,,16,0,1,0.009,0,6.2,4.94,4.51,53,93,0.57,13,3,33,3.19,8.2,0.4,Clear,0,High,1.44,0,0,0,25.72,Current,Poor,1,App or payment issue
BK2026011795,2026-04-17 09:53:26,9,Friday,4,0,1,0,0,Tampines,Residential,Jurong East,Mixed,0,0,6.7,16.8,JustGrab,GrabPay,Occasional,,51,0,3,0.088,2,7.9,4.24,4.55,59,74,0.8,4,0,14,0.47,2.8,3.4,Clear,0,High,1.09,0,1,5,8.48,Outdated,Good,0,Not Cancelled
BK2026015705,2026-05-22 14:48:23,14,Friday,5,0,0,0,0,CBD,Business,Yishun,Residential,0,1,13.28,31.7,GrabShare,Cash,New,,9,0,0,0.032,0,5.5,4.4,4.63,101,75,1.35,10,0,61,4.6,16.1,3.1,Light Rain,1,Severe,1.33,0,1,10,13.37,Current,Good,1,Other
BK2026013215,2026-04-30 03:17:35,3,Thursday,4,0,0,1,0,Punggol,Residential,Ang Mo Kio,Residential,0,0,10.31,15.3,JustGrab,Corporate,Occasional,Silver,471,1,6,0.164,3,6.8,4.95,4.67,74,46,1.61,10,1,40,0.48,2.4,2.0,Cloudy,0,Medium,1.0,0,0,0,16.46,Current,Average,0,Not Cancelled
BK2026013463,2026-05-02 15:11:33,15,Saturday,5,1,0,0,0,Queenstown,Residential,Marina Bay,Business/Leisure,0,1,8.82,28.4,GrabFamily,GrabPay,Occasional,Silver,593,1,4,0.127,1,7.7,4.55,4.76,72,51,1.41,6,0,29,1.17,6.4,0.8,Clear,0,Severe,1.09,0,1,10,10.13,One version behind,Good,0,Not Cancelled
BK2026000267,2026-01-03 06:28:09,6,Saturday,1,1,0,0,0,Serangoon,Residential,Punggol,Residential,0,0,10.68,18.8,JustGrab,Corporate,New,,31,1,3,0.123,2,7.1,4.57,4.64,69,43,1.6,9,0,12,0.73,2.1,-1.8,Cloudy,0,Low,1.0,0,1,2,15.27,Current,Average,0,Not Cancelled
BK2026014560,2026-05-12 06:19:08,6,Tuesday,5,0,0,0,0,Tampines,Residential,Orchard,Retail,0,0,11.04,15.9,GrabCar Plus,GrabPay,Occasional,,34,2,7,0.087,1,6.1,4.67,4.72,81,50,1.62,10,0,24,0.41,2.2,1.0,Cloudy,0,Low,1.0,0,1,2,19.36,Outdated,Good,0,Not Cancelled
BK2026003460,2026-02-01 11:59:36,11,Sunday,2,1,0,0,0,Ang Mo Kio,Residential,Orchard,Retail,0,0,5.12,9.4,JustGrab,Card,Regular,Gold,1212,3,9,0.0,0,2.5,4.96,4.88,63,52,1.21,7,0,20,6.71,11.5,0.4,Clear,0,Low,1.0,1,0,0,10.3,Outdated,Good,0,Not Cancelled
BK2026000169,2026-01-02 09:30:59,9,Friday,1,0,1,0,0,Tampines,Residential,Changi,Airport,1,0,29.22,61.9,GrabCar,Card,Regular,Silver,469,4,14,0.002,0,6.8,4.55,5.0,45,66,0.68,1,1,50,2.12,7.1,3.2,Cloudy,0,High,1.41,0,0,0,57.95,Current,Good,1,Wrong pickup/dropoff
BK2026007116,2026-03-06 15:12:44,15,Friday,3,0,0,0,0,Serangoon,Residential,Queenstown,Residential,0,0,11.23,22.8,GrabCar,Card,High Value,Gold,1627,3,27,0.001,0,7.2,4.68,4.8,85,54,1.57,14,0,19,2.98,7.7,2.1,Cloudy,0,Medium,1.0,0,0,0,19.27,One version behind,Average,0,Not Cancelled
BK2026005613,2026-02-21 03:37:39,3,Saturday,2,1,0,1,0,CBD,Business,Queenstown,Residential,0,1,9.87,19.7,GrabCar,GrabPay,Occasional,,544,2,7,0.087,2,5.4,4.53,4.72,92,66,1.39,9,1,20,0.8,3.1,-1.8,Cloudy,0,Low,1.0,0,0,0,17.36,Outdated,Good,0,Not Cancelled
BK2026008639,2026-03-19 20:38:45,20,Thursday,3,0,1,0,0,Orchard,Retail,Changi,Airport,1,0,18.78,39.0,GrabCar Plus,Card,Occasional,,240,0,3,0.023,0,7.1,4.71,4.6,68,89,0.76,10,4,52,0.79,4.7,3.6,Clear,0,Low,1.21,0,1,2,38.69,Current,Average,1,Driver took too long
BK2026007908,2026-03-13 11:53:48,11,Friday,3,0,0,0,0,CBD,Business,Yishun,Residential,0,1,15.18,34.6,GrabCar Plus,Corporate,Occasional,Silver,301,0,7,0.002,0,3.9,4.66,4.73,89,80,1.11,8,0,35,1.18,2.9,1.3,Clear,0,Medium,1.0,0,0,0,29.47,Current,Good,0,Not Cancelled
BK2026003832,2026-02-04 19:58:29,19,Wednesday,2,0,1,0,0,Marina Bay,Business/Leisure,Jurong East,Mixed,0,1,4.71,11.0,GrabFamily,GrabPay,Occasional,,192,3,5,0.124,2,9.4,4.78,4.5,56,91,0.62,10,1,59,2.81,9.4,0.9,Clear,0,High,1.47,1,0,0,14.43,Current,Good,1,Wrong pickup/dropoff
BK2026016505,2026-05-29 09:11:25,9,Friday,5,0,1,0,0,Orchard,Retail,Punggol,Residential,0,0,5.16,16.2,GrabCar,Cash,Regular,Platinum,790,0,12,0.021,0,3.1,4.49,4.8,63,118,0.53,13,1,64,3.45,10.8,1.9,Light Rain,1,Severe,1.78,1,0,0,16.16,Outdated,Average,1,Driver took too long
BK2026017709,2026-06-09 12:51:44,12,Tuesday,6,0,0,0,0,Bukit Timah,Residential,Clementi,Student/Residential,0,0,5.97,9.9,JustGrab,GrabPay,Occasional,Gold,499,1,5,0.06,1,7.0,4.92,4.61,66,37,1.78,10,0,18,2.26,5.0,-2.8,Cloudy,0,Medium,1.0,1,0,0,11.26,Current,Good,0,Not Cancelled
BK2026006852,2026-03-04 07:45:59,7,Wednesday,3,0,1,0,0,Orchard,Retail,Jurong East,Mixed,0,0,6.46,13.1,JustGrab,Card,Occasional,Gold,274,1,9,0.002,0,6.6,4.87,4.62,69,93,0.74,10,2,65,8.25,23.5,2.4,Clear,0,High,1.26,0,1,2,11.92,Current,Good,1,Driver took too long
BK2026009905,2026-03-31 01:27:51,1,Tuesday,3,0,0,1,1,Orchard,Retail,Serangoon,Residential,0,0,8.28,13.7,JustGrab,Corporate,Regular,Silver,349,2,7,0.022,0,6.6,4.64,4.41,98,66,1.48,11,0,40,2.01,3.9,0.6,Clear,0,Medium,1.0,0,0,0,14.14,Current,Poor,0,Not Cancelled
BK2026016964,2026-06-02 15:07:18,15,Tuesday,6,0,0,0,0,Yishun,Residential,Changi,Airport,1,0,9.98,19.7,GrabCar,Card,New,,9,0,0,0.001,0,8.1,4.92,4.5,63,53,1.19,4,0,26,1.47,3.3,4.4,Cloudy,0,Low,1.0,0,0,0,17.48,Current,Average,0,Not Cancelled
BK2026017646,2026-06-08 23:30:49,23,Monday,6,0,0,1,0,Jurong East,Mixed,Queenstown,Residential,0,0,14.35,27.0,GrabCar Plus,GrabPay,Occasional,,234,2,9,0.001,0,2.5,4.74,4.87,71,56,1.27,8,0,19,1.54,4.6,2.0,Cloudy,0,Medium,1.0,0,0,0,27.38,One version behind,Average,0,Not Cancelled
BK2026012558,2026-04-24 02:39:24,2,Friday,4,0,0,1,0,Sentosa,Leisure,Tampines,Residential,0,0,17.96,39.8,GrabCar,GrabPay,New,Silver,27,1,2,0.008,0,7.6,5.0,4.85,70,36,1.94,10,0,25,2.39,5.1,1.0,Clear,0,Medium,1.0,0,1,3,25.94,One version behind,Good,0,Not Cancelled
BK2026010822,2026-04-08 18:25:03,18,Wednesday,4,0,1,0,0,Sentosa,Leisure,Punggol,Residential,0,0,11.27,26.5,GrabFamily,GrabPay,Occasional,,382,0,1,0.001,0,8.6,4.56,4.58,50,72,0.69,3,2,30,2.48,7.9,6.6,Clear,0,Severe,1.37,0,0,0,27.73,Current,Average,1,Fare too high
BK2026010856,2026-04-09 01:42:00,1,Thursday,4,0,0,1,0,Sentosa,Leisure,Yishun,Residential,0,0,7.4,15.5,GrabCar Plus,Card,Occasional,,244,0,0,0.268,1,9.7,5.0,5.0,69,43,1.6,7,0,43,1.38,5.9,2.2,Light Rain,1,High,1.26,0,0,0,18.88,Outdated,Average,1,App or payment issue
BK2026006131,2026-02-26 02:19:26,2,Thursday,2,0,0,1,0,Tampines,Residential,Yishun,Residential,0,0,10.89,17.1,JustGrab,GrabPay,Occasional,Silver,604,0,3,0.005,0,7.3,4.5,4.57,68,42,1.62,10,1,53,1.41,3.7,2.5,Clear,0,Medium,1.0,0,0,0,17.29,One version behind,Good,0,Not Cancelled
BK2026000257,2026-01-03 04:51:03,4,Saturday,1,1,0,1,0,Changi,Airport,Punggol,Residential,1,0,14.77,28.8,GrabCar,Card,Regular,Gold,199,1,13,0.04,1,5.1,4.16,4.82,65,83,0.78,1,2,79,2.62,10.4,-1.4,Light Rain,1,High,1.27,0,0,0,28.53,Current,Good,1,Found alternative transport
BK2026000243,2026-01-03 02:35:48,2,Saturday,1,1,0,1,0,Sentosa,Leisure,Ang Mo Kio,Residential,0,0,15.67,30.9,GrabCar,Card,Occasional,Gold,553,0,3,0.003,0,3.2,4.75,4.61,70,43,1.63,12,0,27,0.38,2.2,1.2,Clear,0,Medium,1.0,0,0,0,25.28,Current,Average,0,Not Cancelled
BK2026006960,2026-03-05 08:30:48,8,Thursday,3,0,1,0,0,Clementi,Student/Residential,Queenstown,Residential,0,0,5.65,10.3,GrabCar,Card,Regular,Gold,587,1,7,0.001,0,6.3,4.2,4.24,34,66,0.52,3,1,19,2.58,6.1,2.8,Clear,0,Low,1.38,0,0,0,13.88,Current,Average,0,Not Cancelled
BK2026006072,2026-02-25 14:44:45,14,Wednesday,2,0,0,0,0,Ang Mo Kio,Residential,Punggol,Residential,0,0,12.51,32.5,JustGrab,Cash,Regular,Gold,702,3,9,0.004,0,4.5,4.23,4.97,74,44,1.68,11,0,12,0.95,3.8,0.2,Cloudy,0,High,1.0,0,0,0,20.84,Current,Good,0,Not Cancelled
